signal_id,module,ticker,kind,date,market,horizon,ret,bench,excess
scanner:MVIR.ST:volume_spike:2026-08-14,scanner,MVIR.ST,volume_spike,2026-08-14,SE,1,2.6506,-0.2509,2.9015
scanner:BOOZT.ST:volume_spike:2026-08-14,scanner,BOOZT.ST,volume_spike,2026-08-14,SE,1,-6.012,-0.2509,-5.7611
scanner:GRANGX.ST:big_move:2026-08-14,scanner,GRANGX.ST,big_move,2026-08-14,SE,1,-1.0309,-0.2509,-0.78
scanner:INDU-C.ST:volume_spike:2026-08-14,scanner,INDU-C.ST,volume_spike,2026-08-14,SE,1,0.0,-0.2509,0.2509
scanner:LUMI.ST:volume_spike:2026-08-14,scanner,LUMI.ST,volume_spike,2026-08-14,SE,1,2.1144,-0.2509,2.3654
scanner:SPRINT.ST:volume_spike:2026-08-14,scanner,SPRINT.ST,volume_spike,2026-08-14,SE,1,1.2012,-0.2509,1.4521
scanner:SINCH.ST:volume_spike:2026-08-14,scanner,SINCH.ST,volume_spike,2026-08-14,SE,1,-2.0316,-0.2509,-1.7807
scanner:MORROW.ST:volume_spike:2026-08-14,scanner,MORROW.ST,volume_spike,2026-08-14,SE,1,-2.6874,-0.2509,-2.4365
scanner:INDU-A.ST:volume_spike:2026-08-14,scanner,INDU-A.ST,volume_spike,2026-08-14,SE,1,0.096,-0.2509,0.3469
scanner:CSCO:volume_spike:2026-08-14,scanner,CSCO,volume_spike,2026-08-14,US,1,1.0924,-0.4727,1.5651
pead:BTS-B.ST:entry:2026-08-14,pead,BTS-B.ST,entry,2026-08-14,SE,1,0.4353,-0.2509,0.6862
pead:EMBRAC-B.ST:entry:2026-08-14,pead,EMBRAC-B.ST,entry,2026-08-14,SE,1,-2.3103,-0.2509,-2.0594
pead:HAYPP.ST:entry:2026-08-14,pead,HAYPP.ST,entry,2026-08-14,SE,1,-4.1835,-0.2509,-3.9326
pead:NYAB.ST:entry:2026-08-14,pead,NYAB.ST,entry,2026-08-14,SE,1,2.9141,-0.2509,3.165
pead:VISC.ST:entry:2026-08-14,pead,VISC.ST,entry,2026-08-14,SE,1,1.4019,-0.2509,1.6528
exits:INDU-A.ST:ma50_break:2026-08-14,exits,INDU-A.ST,ma50_break,2026-08-14,SE,1,0.096,-0.2509,0.3469
exits:INDU-C.ST:ma50_break:2026-08-14,exits,INDU-C.ST,ma50_break,2026-08-14,SE,1,0.0,-0.2509,0.2509
exits:LUMI.ST:ma50_break:2026-08-14,exits,LUMI.ST,ma50_break,2026-08-14,SE,1,2.1144,-0.2509,2.3654
exits:MVIR.ST:ma50_break:2026-08-14,exits,MVIR.ST,ma50_break,2026-08-14,SE,1,2.6506,-0.2509,2.9015
scanner:GRANGX.ST:big_move:2026-08-10,scanner,GRANGX.ST,big_move,2026-08-10,SE,5,-5.6769,-1.188,-4.4889
scanner:SIVE.ST:big_move:2026-08-10,scanner,SIVE.ST,big_move,2026-08-10,SE,5,-6.7062,-1.188,-5.5182
scanner:SIVE.ST:volume_spike:2026-08-10,scanner,SIVE.ST,volume_spike,2026-08-10,SE,5,-6.7062,-1.188,-5.5182
scanner:SPRINT.ST:volume_spike:2026-08-10,scanner,SPRINT.ST,volume_spike,2026-08-10,SE,5,-2.0349,-1.188,-0.8469
scanner:SINCH.ST:volume_spike:2026-08-10,scanner,SINCH.ST,volume_spike,2026-08-10,SE,5,-0.868,-1.188,0.32
scanner:AAPL:volume_spike:2026-08-10,scanner,AAPL,volume_spike,2026-08-10,US,5,-0.8662,-0.0466,-0.8196
scanner:CSCO:volume_spike:2026-08-10,scanner,CSCO,volume_spike,2026-08-10,US,5,-7.8894,-0.0466,-7.8428
pead:BRK-B:entry:2026-08-10,pead,BRK-B,entry,2026-08-10,US,5,-5.8913,-0.0466,-5.8448
pead:YUBICO.ST:entry:2026-08-10,pead,YUBICO.ST,entry,2026-08-10,SE,5,9.5048,-1.188,10.6928
exits:ACAST.ST:ma50_break:2026-08-10,exits,ACAST.ST,ma50_break,2026-08-10,SE,5,-0.9695,-1.188,0.2185
exits:ACCON.ST:ma50_break:2026-08-10,exits,ACCON.ST,ma50_break,2026-08-10,SE,5,-4.0142,-1.188,-2.8262
exits:AMD:ma50_break:2026-08-10,exits,AMD,ma50_break,2026-08-10,US,5,7.7605,-0.0466,7.807
exits:CAT:ma50_break:2026-08-10,exits,CAT,ma50_break,2026-08-10,US,5,5.2616,-0.0466,5.3082
exits:CHEF.ST:ma50_break:2026-08-10,exits,CHEF.ST,ma50_break,2026-08-10,SE,5,1.1345,-1.188,2.3225
exits:GS:ma50_break:2026-08-10,exits,GS,ma50_break,2026-08-10,US,5,1.624,-0.0466,1.6705
exits:HTRO.ST:ma50_break:2026-08-10,exits,HTRO.ST,ma50_break,2026-08-10,SE,5,5.2051,-1.188,6.3931
exits:INSTAL.ST:ma50_break:2026-08-10,exits,INSTAL.ST,ma50_break,2026-08-10,SE,5,0.4926,-1.188,1.6806
exits:NOKIA-SEK.ST:ma50_break:2026-08-10,exits,NOKIA-SEK.ST,ma50_break,2026-08-10,SE,5,19.4961,-1.188,20.6841
exits:SIVE.ST:ma50_break:2026-08-10,exits,SIVE.ST,ma50_break,2026-08-10,SE,5,-6.7062,-1.188,-5.5182
exits:SOBI.ST:ma50_break:2026-08-10,exits,SOBI.ST,ma50_break,2026-08-10,SE,5,1.643,-1.188,2.831
exits:SPRINT.ST:ma50_break:2026-08-10,exits,SPRINT.ST,ma50_break,2026-08-10,SE,5,-2.0349,-1.188,-0.8469
exits:TXN:ma50_break:2026-08-10,exits,TXN,ma50_break,2026-08-10,US,5,0.8808,-0.0466,0.9273
exits:UNH:ma50_break:2026-08-10,exits,UNH,ma50_break,2026-08-10,US,5,-3.2099,-0.0466,-3.1633
scanner:GRANGX.ST:big_move:2026-08-11,scanner,GRANGX.ST,big_move,2026-08-11,SE,5,-9.6808,-1.5872,-8.0936
scanner:SIVE.ST:big_move:2026-08-11,scanner,SIVE.ST,big_move,2026-08-11,SE,5,-11.6827,-1.5872,-10.0955
scanner:MORROW.ST:volume_spike:2026-08-11,scanner,MORROW.ST,volume_spike,2026-08-11,SE,5,2.2489,-1.5872,3.8361
exits:GOOGL:ma50_break:2026-08-11,exits,GOOGL,ma50_break,2026-08-11,US,5,0.1164,-0.4036,0.52
exits:MS:ma50_break:2026-08-11,exits,MS,ma50_break,2026-08-11,US,5,1.1531,-0.4036,1.5567
scanner:EVO.ST:volume_spike:2026-08-17,scanner,EVO.ST,volume_spike,2026-08-17,SE,1,-0.838,-0.6622,-0.1758
scanner:SIVE.ST:volume_spike:2026-08-17,scanner,SIVE.ST,volume_spike,2026-08-17,SE,1,-10.1711,-0.6622,-9.5089
scanner:BOOZT.ST:volume_spike:2026-08-17,scanner,BOOZT.ST,volume_spike,2026-08-17,SE,1,1.7058,-0.6622,2.368
scanner:SPRINT.ST:volume_spike:2026-08-17,scanner,SPRINT.ST,volume_spike,2026-08-17,SE,1,-1.7804,-0.6622,-1.1182
scanner:MORROW.ST:volume_spike:2026-08-17,scanner,MORROW.ST,volume_spike,2026-08-17,SE,1,-0.8721,-0.6622,-0.2099
pead:KJELL.ST:entry:2026-08-17,pead,KJELL.ST,entry,2026-08-17,SE,1,-2.7972,-0.6622,-2.135
exits:ACAST.ST:ma50_break:2026-08-17,exits,ACAST.ST,ma50_break,2026-08-17,SE,1,0.4196,-0.6622,1.0818
exits:ACCON.ST:ma50_break:2026-08-17,exits,ACCON.ST,ma50_break,2026-08-17,SE,1,-1.353,-0.6622,-0.6908
exits:AMD:ma50_break:2026-08-17,exits,AMD,ma50_break,2026-08-17,US,1,-4.2707,-0.6756,-3.5952
exits:BOOZT.ST:ma50_break:2026-08-17,exits,BOOZT.ST,ma50_break,2026-08-17,SE,1,1.7058,-0.6622,2.368
exits:CAT:ma50_break:2026-08-17,exits,CAT,ma50_break,2026-08-17,US,1,-4.6254,-0.6756,-3.9498
exits:CSCO:ma50_break:2026-08-17,exits,CSCO,ma50_break,2026-08-17,US,1,-1.1426,-0.6756,-0.467
exits:GOOGL:ma50_break:2026-08-17,exits,GOOGL,ma50_break,2026-08-17,US,1,0.0581,-0.6756,0.7337
exits:GS:ma50_break:2026-08-17,exits,GS,ma50_break,2026-08-17,US,1,-1.0311,-0.6756,-0.3555
exits:INDU-A.ST:ma50_break:2026-08-17,exits,INDU-A.ST,ma50_break,2026-08-17,SE,1,-0.1918,-0.6622,0.4705
exits:INDU-C.ST:ma50_break:2026-08-17,exits,INDU-C.ST,ma50_break,2026-08-17,SE,1,-0.1156,-0.6622,0.5466
exits:INSTAL.ST:ma50_break:2026-08-17,exits,INSTAL.ST,ma50_break,2026-08-17,SE,1,-2.0697,-0.6622,-1.4075
exits:MVIR.ST:ma50_break:2026-08-17,exits,MVIR.ST,ma50_break,2026-08-17,SE,1,-2.8169,-0.6622,-2.1547
exits:NOKIA-SEK.ST:ma50_break:2026-08-17,exits,NOKIA-SEK.ST,ma50_break,2026-08-17,SE,1,-6.7047,-0.6622,-6.0424
exits:SIVE.ST:ma50_break:2026-08-17,exits,SIVE.ST,ma50_break,2026-08-17,SE,1,-10.1711,-0.6622,-9.5089
exits:SPRINT.ST:ma50_break:2026-08-17,exits,SPRINT.ST,ma50_break,2026-08-17,SE,1,-1.7804,-0.6622,-1.1182
exits:TXN:ma50_break:2026-08-17,exits,TXN,ma50_break,2026-08-17,US,1,-3.7715,-0.6756,-3.0959
exits:UNH:ma50_break:2026-08-17,exits,UNH,ma50_break,2026-08-17,US,1,-0.4272,-0.6756,0.2484
