signal_id,module,ticker,kind,date,market,horizon,ret,bench,excess
scanner:GS:volume_spike:2026-07-14,scanner,GS,volume_spike,2026-07-14,US,5,-4.7754,-0.4722,-4.3033
pead:AQ.ST:entry:2026-07-14,pead,AQ.ST,entry,2026-07-14,SE,5,-7.0222,-0.5201,-6.5021
pead:LIME.ST:entry:2026-07-14,pead,LIME.ST,entry,2026-07-14,SE,5,-3.1891,-0.5201,-2.669
pead:MYCR.ST:entry:2026-07-14,pead,MYCR.ST,entry,2026-07-14,SE,5,2.2995,-0.5201,2.8196
breakout:MYCR.ST:breakout:2026-07-14,breakout,MYCR.ST,breakout,2026-07-14,SE,5,2.2995,-0.5201,2.8196
scanner:ACCON.ST:volume_spike:2026-07-20,scanner,ACCON.ST,volume_spike,2026-07-20,SE,1,5.0258,0.3937,4.632
scanner:EVO.ST:volume_spike:2026-07-20,scanner,EVO.ST,volume_spike,2026-07-20,SE,1,-3.4715,0.3937,-3.8652
scanner:AMD:volume_spike:2026-07-20,scanner,AMD,volume_spike,2026-07-20,US,1,8.1141,0.8341,7.2799
breakout:ALLEI.ST:breakout:2026-07-20,breakout,ALLEI.ST,breakout,2026-07-20,SE,1,0.4673,0.3937,0.0735
breakout:KARNEL-B.ST:breakout:2026-07-20,breakout,KARNEL-B.ST,breakout,2026-07-20,SE,1,0.1106,0.3937,-0.2831
scanner:ERIC-B.ST:big_move:2026-07-15,scanner,ERIC-B.ST,big_move,2026-07-15,SE,5,-4.4399,1.1191,-5.5589
scanner:MYCR.ST:big_move:2026-07-15,scanner,MYCR.ST,big_move,2026-07-15,SE,5,1.3889,1.1191,0.2698
scanner:NCAB.ST:big_move:2026-07-15,scanner,NCAB.ST,big_move,2026-07-15,SE,5,4.6729,1.1191,3.5538
scanner:HTRO.ST:volume_spike:2026-07-15,scanner,HTRO.ST,volume_spike,2026-07-15,SE,5,-5.3009,1.1191,-6.42
scanner:MYCR.ST:volume_spike:2026-07-15,scanner,MYCR.ST,volume_spike,2026-07-15,SE,5,1.3889,1.1191,0.2698
scanner:GS:big_move:2026-07-15,scanner,GS,big_move,2026-07-15,US,5,-4.6759,-0.9804,-3.6955
scanner:GS:volume_spike:2026-07-15,scanner,GS,volume_spike,2026-07-15,US,5,-4.6759,-0.9804,-3.6955
scanner:MS:volume_spike:2026-07-15,scanner,MS,volume_spike,2026-07-15,US,5,-4.3973,-0.9804,-3.4169
scanner:SIVE.ST:big_move:2026-07-15,scanner,SIVE.ST,big_move,2026-07-15,SE,5,-4.7907,1.1191,-5.9098
scanner:CSCO:big_move:2026-07-15,scanner,CSCO,big_move,2026-07-15,US,5,0.3937,-0.9804,1.3741
scanner:AMD:big_move:2026-07-15,scanner,AMD,big_move,2026-07-15,US,5,4.3826,-0.9804,5.363
pead:JPM:entry:2026-07-15,pead,JPM,entry,2026-07-15,US,5,0.3747,-0.9804,1.3551
pead:BAC:entry:2026-07-15,pead,BAC,entry,2026-07-15,US,5,0.0487,-0.9804,1.0291
pead:GS:entry:2026-07-15,pead,GS,entry,2026-07-15,US,5,-4.6759,-0.9804,-3.6955
pead:MS:entry:2026-07-15,pead,MS,entry,2026-07-15,US,5,-4.3973,-0.9804,-3.4169
scanner:HTRO.ST:big_move:2026-07-21,scanner,HTRO.ST,big_move,2026-07-21,SE,1,0.9625,1.2643,-0.3018
scanner:ACCON.ST:big_move:2026-07-21,scanner,ACCON.ST,big_move,2026-07-21,SE,1,1.4724,1.2643,0.2081
scanner:BOL.ST:volume_spike:2026-07-21,scanner,BOL.ST,volume_spike,2026-07-21,SE,1,4.0898,1.2643,2.8254
scanner:SIVE.ST:big_move:2026-07-21,scanner,SIVE.ST,big_move,2026-07-21,SE,1,-7.8575,1.2643,-9.1218
scanner:SPRINT.ST:volume_spike:2026-07-21,scanner,SPRINT.ST,volume_spike,2026-07-21,SE,1,-0.2786,1.2643,-1.5429
scanner:EPIS-B.ST:big_move:2026-07-21,scanner,EPIS-B.ST,big_move,2026-07-21,SE,1,-4.8276,1.2643,-6.0919
scanner:AMD:big_move:2026-07-21,scanner,AMD,big_move,2026-07-21,US,1,1.4511,-0.1163,1.5673
pead:ALLEI.ST:entry:2026-07-21,pead,ALLEI.ST,entry,2026-07-21,SE,1,0.9302,1.2643,-0.3341
pead:BILL.ST:entry:2026-07-21,pead,BILL.ST,entry,2026-07-21,SE,1,3.9568,1.2643,2.6925
pead:BYGGP.ST:entry:2026-07-21,pead,BYGGP.ST,entry,2026-07-21,SE,1,1.3483,1.2643,0.084
pead:CEVI.ST:entry:2026-07-21,pead,CEVI.ST,entry,2026-07-21,SE,1,-1.7956,1.2643,-3.0599
pead:ENGCON-B.ST:entry:2026-07-21,pead,ENGCON-B.ST,entry,2026-07-21,SE,1,-0.7375,1.2643,-2.0018
pead:GETI-B.ST:entry:2026-07-21,pead,GETI-B.ST,entry,2026-07-21,SE,1,0.2579,1.2643,-1.0064
pead:HEM.ST:entry:2026-07-21,pead,HEM.ST,entry,2026-07-21,SE,1,-0.8646,1.2643,-2.1289
pead:HPOL-B.ST:entry:2026-07-21,pead,HPOL-B.ST,entry,2026-07-21,SE,1,1.971,1.2643,0.7067
pead:INSTAL.ST:entry:2026-07-21,pead,INSTAL.ST,entry,2026-07-21,SE,1,-1.8353,1.2643,-3.0996
pead:KARNEL-B.ST:entry:2026-07-21,pead,KARNEL-B.ST,entry,2026-07-21,SE,1,1.6575,1.2643,0.3931
pead:KNOW.ST:entry:2026-07-21,pead,KNOW.ST,entry,2026-07-21,SE,1,-1.6968,1.2643,-2.9612
pead:MCAP.ST:entry:2026-07-21,pead,MCAP.ST,entry,2026-07-21,SE,1,2.5893,1.2643,1.325
pead:MMGR-B.ST:entry:2026-07-21,pead,MMGR-B.ST,entry,2026-07-21,SE,1,1.9152,1.2643,0.6509
pead:MTG-B.ST:entry:2026-07-21,pead,MTG-B.ST,entry,2026-07-21,SE,1,-0.3968,1.2643,-1.6612
pead:MTRS.ST:entry:2026-07-21,pead,MTRS.ST,entry,2026-07-21,SE,1,2.3014,1.2643,1.037
pead:NOBI.ST:entry:2026-07-21,pead,NOBI.ST,entry,2026-07-21,SE,1,1.3158,1.2643,0.0515
pead:RUG.ST:entry:2026-07-21,pead,RUG.ST,entry,2026-07-21,SE,1,-2.2321,1.2643,-3.4965
pead:SAAB-B.ST:entry:2026-07-21,pead,SAAB-B.ST,entry,2026-07-21,SE,1,1.9104,1.2643,0.6461
pead:TRUE-B.ST:entry:2026-07-21,pead,TRUE-B.ST,entry,2026-07-21,SE,1,-2.447,1.2643,-3.7114
pead:VIMIAN.ST:entry:2026-07-21,pead,VIMIAN.ST,entry,2026-07-21,SE,1,0.7407,1.2643,-0.5236
pead:VPLAY-B.ST:entry:2026-07-21,pead,VPLAY-B.ST,entry,2026-07-21,SE,1,5.8049,1.2643,4.5406
breakout:MILDEF.ST:breakout:2026-07-21,breakout,MILDEF.ST,breakout,2026-07-21,SE,1,8.4507,1.2643,7.1864
breakout:MTG-B.ST:breakout:2026-07-21,breakout,MTG-B.ST,breakout,2026-07-21,SE,1,-0.3968,1.2643,-1.6612
scanner:SPRINT.ST:big_move:2026-07-16,scanner,SPRINT.ST,big_move,2026-07-16,SE,5,0.8065,0.5582,0.2483
scanner:HTRO.ST:volume_spike:2026-07-16,scanner,HTRO.ST,volume_spike,2026-07-16,SE,5,-11.9551,0.5582,-12.5133
scanner:SIVE.ST:big_move:2026-07-16,scanner,SIVE.ST,big_move,2026-07-16,SE,5,-5.3963,0.5582,-5.9545
scanner:ABB.ST:volume_spike:2026-07-16,scanner,ABB.ST,volume_spike,2026-07-16,SE,5,2.074,0.5582,1.5158
scanner:BOOZT.ST:volume_spike:2026-07-16,scanner,BOOZT.ST,volume_spike,2026-07-16,SE,5,-0.2511,0.5582,-0.8093
scanner:ACCON.ST:volume_spike:2026-07-16,scanner,ACCON.ST,volume_spike,2026-07-16,SE,5,-7.1926,0.5582,-7.7508
scanner:NOKIA-SEK.ST:big_move:2026-07-16,scanner,NOKIA-SEK.ST,big_move,2026-07-16,SE,5,-4.3126,0.5582,-4.8707
scanner:UNH:volume_spike:2026-07-16,scanner,UNH,volume_spike,2026-07-16,US,5,0.0425,-1.6704,1.7129
scanner:AMD:big_move:2026-07-16,scanner,AMD,big_move,2026-07-16,US,5,7.7355,-1.6704,9.4059
pead:UNH:entry:2026-07-16,pead,UNH,entry,2026-07-16,US,5,0.0425,-1.6704,1.7129
pead:GE:entry:2026-07-16,pead,GE,entry,2026-07-16,US,5,0.9458,-1.6704,2.6162
pead:BUFAB.ST:entry:2026-07-16,pead,BUFAB.ST,entry,2026-07-16,SE,5,-2.2956,0.5582,-2.8537
pead:CAMX.ST:entry:2026-07-16,pead,CAMX.ST,entry,2026-07-16,SE,5,-3.7559,0.5582,-4.3141
pead:CLA-B.ST:entry:2026-07-16,pead,CLA-B.ST,entry,2026-07-16,SE,5,1.1712,0.5582,0.613
pead:EPEN.ST:entry:2026-07-16,pead,EPEN.ST,entry,2026-07-16,SE,5,-4.1045,0.5582,-4.6627
pead:GRNG.ST:entry:2026-07-16,pead,GRNG.ST,entry,2026-07-16,SE,5,1.0656,0.5582,0.5074
pead:HTRO.ST:entry:2026-07-16,pead,HTRO.ST,entry,2026-07-16,SE,5,-11.9551,0.5582,-12.5133
pead:INDT.ST:entry:2026-07-16,pead,INDT.ST,entry,2026-07-16,SE,5,-5.7255,0.5582,-6.2837
pead:INWI.ST:entry:2026-07-16,pead,INWI.ST,entry,2026-07-16,SE,5,-6.031,0.5582,-6.5892
pead:MIPS.ST:entry:2026-07-16,pead,MIPS.ST,entry,2026-07-16,SE,5,5.5835,0.5582,5.0253
pead:PACT.ST:entry:2026-07-16,pead,PACT.ST,entry,2026-07-16,SE,5,-7.5969,0.5582,-8.1551
pead:PEAB-B.ST:entry:2026-07-16,pead,PEAB-B.ST,entry,2026-07-16,SE,5,-1.2412,0.5582,-1.7994
pead:TROAX.ST:entry:2026-07-16,pead,TROAX.ST,entry,2026-07-16,SE,5,-8.3799,0.5582,-8.9381
pead:VITR.ST:entry:2026-07-16,pead,VITR.ST,entry,2026-07-16,SE,5,-11.3931,0.5582,-11.9512
breakout:JBHT:breakout:2026-07-16,breakout,JBHT,breakout,2026-07-16,US,5,-3.0294,-1.6704,-1.359
breakout:KAMBI.ST:breakout:2026-07-16,breakout,KAMBI.ST,breakout,2026-07-16,SE,5,1.1976,0.5582,0.6394
scanner:SIVE.ST:big_move:2026-07-22,scanner,SIVE.ST,big_move,2026-07-22,SE,1,-10.858,-0.597,-10.2611
scanner:SINCH.ST:big_move:2026-07-22,scanner,SINCH.ST,big_move,2026-07-22,SE,1,-4.0962,-0.597,-3.4992
scanner:NCAB.ST:big_move:2026-07-22,scanner,NCAB.ST,big_move,2026-07-22,SE,1,-0.6378,-0.597,-0.0408
scanner:NCAB.ST:volume_spike:2026-07-22,scanner,NCAB.ST,volume_spike,2026-07-22,SE,1,-0.6378,-0.597,-0.0408
scanner:SSAB-A.ST:volume_spike:2026-07-22,scanner,SSAB-A.ST,volume_spike,2026-07-22,SE,1,-0.9883,-0.597,-0.3913
scanner:SINCH.ST:volume_spike:2026-07-22,scanner,SINCH.ST,volume_spike,2026-07-22,SE,1,-4.0962,-0.597,-3.4992
scanner:SOBI.ST:volume_spike:2026-07-22,scanner,SOBI.ST,volume_spike,2026-07-22,SE,1,-1.0363,-0.597,-0.4393
pead:GOOGL:entry:2026-07-22,pead,GOOGL,entry,2026-07-22,US,1,-7.1326,-1.2349,-5.8977
scanner:NOKIA-SEK.ST:big_move:2026-07-17,scanner,NOKIA-SEK.ST,big_move,2026-07-17,SE,5,-7.0186,0.6406,-7.6593
scanner:ACCON.ST:volume_spike:2026-07-17,scanner,ACCON.ST,volume_spike,2026-07-17,SE,5,8.0537,0.6406,7.4131
scanner:SIVE.ST:big_move:2026-07-17,scanner,SIVE.ST,big_move,2026-07-17,SE,5,-6.4516,0.6406,-7.0922
scanner:ABB.ST:big_move:2026-07-17,scanner,ABB.ST,big_move,2026-07-17,SE,5,0.5501,0.6406,-0.0905
scanner:VOLV-B.ST:volume_spike:2026-07-17,scanner,VOLV-B.ST,volume_spike,2026-07-17,SE,5,4.6299,0.6406,3.9893
scanner:EVO.ST:volume_spike:2026-07-17,scanner,EVO.ST,volume_spike,2026-07-17,SE,5,0.5207,0.6406,-0.1199
scanner:INSTAL.ST:volume_spike:2026-07-17,scanner,INSTAL.ST,volume_spike,2026-07-17,SE,5,-5.8938,0.6406,-6.5344
scanner:NOKIA-SEK.ST:volume_spike:2026-07-17,scanner,NOKIA-SEK.ST,volume_spike,2026-07-17,SE,5,-7.0186,0.6406,-7.6593
scanner:EPIS-B.ST:big_move:2026-07-17,scanner,EPIS-B.ST,big_move,2026-07-17,SE,5,-1.2132,0.6406,-1.8538
scanner:ABB.ST:volume_spike:2026-07-17,scanner,ABB.ST,volume_spike,2026-07-17,SE,5,0.5501,0.6406,-0.0905
scanner:SIVE.ST:volume_spike:2026-07-17,scanner,SIVE.ST,volume_spike,2026-07-17,SE,5,-6.4516,0.6406,-7.0922
scanner:HTRO.ST:big_move:2026-07-17,scanner,HTRO.ST,big_move,2026-07-17,SE,5,-10.022,0.6406,-10.6627
scanner:SAND.ST:big_move:2026-07-17,scanner,SAND.ST,big_move,2026-07-17,SE,5,3.4309,0.6406,2.7903
scanner:NCAB.ST:big_move:2026-07-17,scanner,NCAB.ST,big_move,2026-07-17,SE,5,1.6349,0.6406,0.9942
scanner:MORROW.ST:volume_spike:2026-07-17,scanner,MORROW.ST,volume_spike,2026-07-17,SE,5,-2.6398,0.6406,-3.2804
scanner:NVDA:volume_spike:2026-07-17,scanner,NVDA,volume_spike,2026-07-17,US,5,-3.1064,-0.565,-2.5413
scanner:MS:volume_spike:2026-07-17,scanner,MS,volume_spike,2026-07-17,US,5,-0.4362,-0.565,0.1289
scanner:GOOGL:volume_spike:2026-07-17,scanner,GOOGL,volume_spike,2026-07-17,US,5,-5.8281,-0.565,-5.263
scanner:AVGO:volume_spike:2026-07-17,scanner,AVGO,volume_spike,2026-07-17,US,5,3.3412,-0.565,3.9062
scanner:GS:volume_spike:2026-07-17,scanner,GS,volume_spike,2026-07-17,US,5,-1.595,-0.565,-1.0299
scanner:AMD:volume_spike:2026-07-17,scanner,AMD,volume_spike,2026-07-17,US,5,-0.1634,-0.565,0.4017
scanner:UNH:volume_spike:2026-07-17,scanner,UNH,volume_spike,2026-07-17,US,5,-1.9831,-0.565,-1.4181
pead:ISRG:entry:2026-07-17,pead,ISRG,entry,2026-07-17,US,5,3.3032,-0.565,3.8683
scanner:SIVE.ST:big_move:2026-07-23,scanner,SIVE.ST,big_move,2026-07-23,SE,1,-6.9519,0.0,-6.9519
scanner:SPRINT.ST:volume_spike:2026-07-23,scanner,SPRINT.ST,volume_spike,2026-07-23,SE,1,-2.4,0.0,-2.4
scanner:NCAB.ST:volume_spike:2026-07-23,scanner,NCAB.ST,volume_spike,2026-07-23,SE,1,-4.2362,0.0,-4.2362
scanner:ACAST.ST:volume_spike:2026-07-23,scanner,ACAST.ST,volume_spike,2026-07-23,SE,1,-2.1448,0.0,-2.1448
scanner:NOKIA-SEK.ST:volume_spike:2026-07-23,scanner,NOKIA-SEK.ST,volume_spike,2026-07-23,SE,1,-6.0575,0.0,-6.0575
scanner:GOOGL:volume_spike:2026-07-23,scanner,GOOGL,volume_spike,2026-07-23,US,1,2.792,0.1233,2.6687
scanner:TXN:volume_spike:2026-07-23,scanner,TXN,volume_spike,2026-07-23,US,1,-1.958,0.1233,-2.0812
pead:TMO:entry:2026-07-23,pead,TMO,entry,2026-07-23,US,1,-2.2348,0.1233,-2.358
pead:TXN:entry:2026-07-23,pead,TXN,entry,2026-07-23,US,1,-1.958,0.1233,-2.0812
pead:NOW:entry:2026-07-23,pead,NOW,entry,2026-07-23,US,1,14.814,0.1233,14.6907
pead:RTX:entry:2026-07-23,pead,RTX,entry,2026-07-23,US,1,4.4272,0.1233,4.3039
pead:HON:entry:2026-07-23,pead,HON,entry,2026-07-23,US,1,-0.2112,0.1233,-0.3344
pead:UNP:entry:2026-07-23,pead,UNP,entry,2026-07-23,US,1,-1.6528,0.1233,-1.7761
pead:8TRA.ST:entry:2026-07-23,pead,8TRA.ST,entry,2026-07-23,SE,1,-1.4831,0.0,-1.4831
pead:DYVOX.ST:entry:2026-07-23,pead,DYVOX.ST,entry,2026-07-23,SE,1,2.2997,0.0,2.2997
pead:HANZA.ST:entry:2026-07-23,pead,HANZA.ST,entry,2026-07-23,SE,1,-4.1322,0.0,-4.1322
pead:UPSALE.ST:entry:2026-07-23,pead,UPSALE.ST,entry,2026-07-23,SE,1,-0.346,0.0,-0.346
breakout:URI:breakout:2026-07-23,breakout,URI,breakout,2026-07-23,US,1,-1.0353,0.1233,-1.1586
scanner:SIVE.ST:big_move:2026-07-24,scanner,SIVE.ST,big_move,2026-07-24,SE,1,-1.9796,1.6035,-3.5831
scanner:NOKIA-SEK.ST:big_move:2026-07-24,scanner,NOKIA-SEK.ST,big_move,2026-07-24,SE,1,-3.3906,1.6035,-4.9941
scanner:NOKIA-SEK.ST:volume_spike:2026-07-24,scanner,NOKIA-SEK.ST,volume_spike,2026-07-24,SE,1,-3.3906,1.6035,-4.9941
scanner:HOFI.ST:volume_spike:2026-07-24,scanner,HOFI.ST,volume_spike,2026-07-24,SE,1,2.3121,1.6035,0.7086
scanner:ORRON.ST:volume_spike:2026-07-24,scanner,ORRON.ST,volume_spike,2026-07-24,SE,1,-3.8208,1.6035,-5.4244
scanner:ACAST.ST:volume_spike:2026-07-24,scanner,ACAST.ST,volume_spike,2026-07-24,SE,1,3.6986,1.6035,2.0951
scanner:SSAB-A.ST:volume_spike:2026-07-24,scanner,SSAB-A.ST,volume_spike,2026-07-24,SE,1,-1.4634,1.6035,-3.067
breakout:WST:breakout:2026-06-26,breakout,WST,breakout,2026-06-26,US,20,-3.9476,1.6283,-5.5758
breakout:LLY:breakout:2026-06-27,breakout,LLY,breakout,2026-06-27,US,20,-0.7537,-0.0189,-0.7348
scanner:ACCON.ST:volume_spike:2026-07-20,scanner,ACCON.ST,volume_spike,2026-07-20,SE,5,5.4124,2.6768,2.7356
scanner:EVO.ST:volume_spike:2026-07-20,scanner,EVO.ST,volume_spike,2026-07-20,SE,5,3.8074,2.6768,1.1306
scanner:AMD:volume_spike:2026-07-20,scanner,AMD,volume_spike,2026-07-20,US,5,-1.7118,-0.4043,-1.3075
breakout:ALLEI.ST:breakout:2026-07-20,breakout,ALLEI.ST,breakout,2026-07-20,SE,5,5.0467,2.6768,2.37
breakout:KARNEL-B.ST:breakout:2026-07-20,breakout,KARNEL-B.ST,breakout,2026-07-20,SE,5,-0.885,2.6768,-3.5617
pead:VZ:entry:2026-07-24,pead,VZ,entry,2026-07-24,US,1,2.0267,0.0217,2.0051
breakout:IP:breakout:2026-07-24,breakout,IP,breakout,2026-07-24,US,1,0.593,0.0217,0.5713
breakout:DVA:breakout:2026-06-27,breakout,DVA,breakout,2026-06-27,US,20,8.9941,-0.0189,9.013
breakout:MOH:breakout:2026-06-27,breakout,MOH,breakout,2026-06-27,US,20,-12.7211,-0.0189,-12.7022
scanner:HTRO.ST:big_move:2026-07-21,scanner,HTRO.ST,big_move,2026-07-21,SE,5,-9.5508,2.4753,-12.0261
scanner:ACCON.ST:big_move:2026-07-21,scanner,ACCON.ST,big_move,2026-07-21,SE,5,0.0,2.4753,-2.4753
scanner:BOL.ST:volume_spike:2026-07-21,scanner,BOL.ST,volume_spike,2026-07-21,SE,5,-2.37,2.4753,-4.8452
scanner:SIVE.ST:big_move:2026-07-21,scanner,SIVE.ST,big_move,2026-07-21,SE,5,-30.5515,2.4753,-33.0267
scanner:SPRINT.ST:volume_spike:2026-07-21,scanner,SPRINT.ST,volume_spike,2026-07-21,SE,5,3.6212,2.4753,1.1459
scanner:EPIS-B.ST:big_move:2026-07-21,scanner,EPIS-B.ST,big_move,2026-07-21,SE,5,-3.2759,2.4753,-5.7511
scanner:AMD:big_move:2026-07-21,scanner,AMD,big_move,2026-07-21,US,5,-16.4962,-0.9916,-15.5045
pead:ALLEI.ST:entry:2026-07-21,pead,ALLEI.ST,entry,2026-07-21,SE,5,5.9535,2.4753,3.4782
pead:BILL.ST:entry:2026-07-21,pead,BILL.ST,entry,2026-07-21,SE,5,10.0719,2.4753,7.5967
pead:BYGGP.ST:entry:2026-07-21,pead,BYGGP.ST,entry,2026-07-21,SE,5,-2.2472,2.4753,-4.7224
pead:CEVI.ST:entry:2026-07-21,pead,CEVI.ST,entry,2026-07-21,SE,5,-0.2762,2.4753,-2.7515
pead:ENGCON-B.ST:entry:2026-07-21,pead,ENGCON-B.ST,entry,2026-07-21,SE,5,-2.6549,2.4753,-5.1301
pead:GETI-B.ST:entry:2026-07-21,pead,GETI-B.ST,entry,2026-07-21,SE,5,1.1178,2.4753,-1.3575
pead:HEM.ST:entry:2026-07-21,pead,HEM.ST,entry,2026-07-21,SE,5,10.2594,2.4753,7.7841
pead:HPOL-B.ST:entry:2026-07-21,pead,HPOL-B.ST,entry,2026-07-21,SE,5,3.3043,2.4753,0.8291
pead:INSTAL.ST:entry:2026-07-21,pead,INSTAL.ST,entry,2026-07-21,SE,5,-6.25,2.4753,-8.7253
pead:KARNEL-B.ST:entry:2026-07-21,pead,KARNEL-B.ST,entry,2026-07-21,SE,5,-2.0994,2.4753,-4.5747
pead:KNOW.ST:entry:2026-07-21,pead,KNOW.ST,entry,2026-07-21,SE,5,3.9593,2.4753,1.484
pead:MCAP.ST:entry:2026-07-21,pead,MCAP.ST,entry,2026-07-21,SE,5,-1.9643,2.4753,-4.4395
pead:MMGR-B.ST:entry:2026-07-21,pead,MMGR-B.ST,entry,2026-07-21,SE,5,0.9576,2.4753,-1.5177
pead:MTG-B.ST:entry:2026-07-21,pead,MTG-B.ST,entry,2026-07-21,SE,5,0.6349,2.4753,-1.8403
pead:MTRS.ST:entry:2026-07-21,pead,MTRS.ST,entry,2026-07-21,SE,5,-9.2055,2.4753,-11.6807
pead:NOBI.ST:entry:2026-07-21,pead,NOBI.ST,entry,2026-07-21,SE,5,2.9868,2.4753,0.5116
pead:RUG.ST:entry:2026-07-21,pead,RUG.ST,entry,2026-07-21,SE,5,-0.5952,2.4753,-3.0705
pead:SAAB-B.ST:entry:2026-07-21,pead,SAAB-B.ST,entry,2026-07-21,SE,5,6.8774,2.4753,4.4021
pead:TRUE-B.ST:entry:2026-07-21,pead,TRUE-B.ST,entry,2026-07-21,SE,5,9.1018,2.4753,6.6265
pead:VIMIAN.ST:entry:2026-07-21,pead,VIMIAN.ST,entry,2026-07-21,SE,5,4.0,2.4753,1.5247
pead:VPLAY-B.ST:entry:2026-07-21,pead,VPLAY-B.ST,entry,2026-07-21,SE,5,2.5542,2.4753,0.0789
breakout:MILDEF.ST:breakout:2026-07-21,breakout,MILDEF.ST,breakout,2026-07-21,SE,5,4.9296,2.4753,2.4543
breakout:MTG-B.ST:breakout:2026-07-21,breakout,MTG-B.ST,breakout,2026-07-21,SE,5,0.6349,2.4753,-1.8403
scanner:EVO.ST:volume_spike:2026-07-27,scanner,EVO.ST,volume_spike,2026-07-27,SE,1,0.9169,0.1967,0.7202
scanner:ACAST.ST:volume_spike:2026-07-27,scanner,ACAST.ST,volume_spike,2026-07-27,SE,1,-0.3963,0.1967,-0.593
scanner:HOFI.ST:volume_spike:2026-07-27,scanner,HOFI.ST,volume_spike,2026-07-27,SE,1,1.7891,0.1967,1.5924
scanner:ORRON.ST:volume_spike:2026-07-27,scanner,ORRON.ST,volume_spike,2026-07-27,SE,1,-1.9178,0.1967,-2.1145
scanner:MVIR.ST:volume_spike:2026-07-27,scanner,MVIR.ST,volume_spike,2026-07-27,SE,1,0.4454,0.1967,0.2487
scanner:SIVE.ST:big_move:2026-07-27,scanner,SIVE.ST,big_move,2026-07-27,SE,1,-7.2964,0.1967,-7.4931
scanner:ACCON.ST:big_move:2026-07-27,scanner,ACCON.ST,big_move,2026-07-27,SE,1,-0.3668,0.1967,-0.5635
scanner:AMD:big_move:2026-07-27,scanner,AMD,big_move,2026-07-27,US,1,-8.1483,0.2395,-8.3878
scanner:NVDA:big_move:2026-07-27,scanner,NVDA,big_move,2026-07-27,US,1,0.2544,0.2395,0.015
pead:SF.ST:entry:2026-07-27,pead,SF.ST,entry,2026-07-27,SE,1,7.68,0.1967,7.4833
scanner:SIVE.ST:big_move:2026-07-22,scanner,SIVE.ST,big_move,2026-07-22,SE,5,-28.7606,1.0354,-29.796
scanner:SINCH.ST:big_move:2026-07-22,scanner,SINCH.ST,big_move,2026-07-22,SE,5,6.686,1.0354,5.6506
scanner:NCAB.ST:big_move:2026-07-22,scanner,NCAB.ST,big_move,2026-07-22,SE,5,-15.8163,1.0354,-16.8518
scanner:NCAB.ST:volume_spike:2026-07-22,scanner,NCAB.ST,volume_spike,2026-07-22,SE,5,-15.8163,1.0354,-16.8518
scanner:SSAB-A.ST:volume_spike:2026-07-22,scanner,SSAB-A.ST,volume_spike,2026-07-22,SE,5,2.3059,1.0354,1.2705
scanner:SINCH.ST:volume_spike:2026-07-22,scanner,SINCH.ST,volume_spike,2026-07-22,SE,5,6.686,1.0354,5.6506
scanner:SOBI.ST:volume_spike:2026-07-22,scanner,SOBI.ST,volume_spike,2026-07-22,SE,5,2.1589,1.0354,1.1235
pead:GOOGL:entry:2026-07-22,pead,GOOGL,entry,2026-07-22,US,5,-1.5727,-2.4016,0.8289
scanner:EVO.ST:big_move:2026-07-28,scanner,EVO.ST,big_move,2026-07-28,SE,1,0.3741,-0.1585,0.5326
scanner:SIVE.ST:big_move:2026-07-28,scanner,SIVE.ST,big_move,2026-07-28,SE,1,-5.4814,-0.1585,-5.3229
scanner:MYCR.ST:big_move:2026-07-28,scanner,MYCR.ST,big_move,2026-07-28,SE,1,-1.0224,-0.1585,-0.8639
scanner:ORRON.ST:volume_spike:2026-07-28,scanner,ORRON.ST,volume_spike,2026-07-28,SE,1,0.6983,-0.1585,0.8568
scanner:MYCR.ST:volume_spike:2026-07-28,scanner,MYCR.ST,volume_spike,2026-07-28,SE,1,-1.0224,-0.1585,-0.8639
scanner:HTRO.ST:big_move:2026-07-28,scanner,HTRO.ST,big_move,2026-07-28,SE,1,-1.2551,-0.1585,-1.0966
scanner:SSAB-A.ST:volume_spike:2026-07-28,scanner,SSAB-A.ST,volume_spike,2026-07-28,SE,1,-2.7117,-0.1585,-2.5532
scanner:NCAB.ST:big_move:2026-07-28,scanner,NCAB.ST,big_move,2026-07-28,SE,1,-3.6496,-0.1585,-3.4912
scanner:EPIS-B.ST:big_move:2026-07-28,scanner,EPIS-B.ST,big_move,2026-07-28,SE,1,2.139,-0.1585,2.2975
scanner:AMD:volume_spike:2026-07-28,scanner,AMD,volume_spike,2026-07-28,US,1,-5.5123,-1.5387,-3.9735
scanner:CAT:volume_spike:2026-07-28,scanner,CAT,volume_spike,2026-07-28,US,1,-6.9144,-1.5387,-5.3757
breakout:IQV:breakout:2026-07-28,breakout,IQV,breakout,2026-07-28,US,1,1.9017,-1.5387,3.4404
scanner:SIVE.ST:big_move:2026-07-23,scanner,SIVE.ST,big_move,2026-07-23,SE,5,-10.1604,2.0947,-12.2551
scanner:SPRINT.ST:volume_spike:2026-07-23,scanner,SPRINT.ST,volume_spike,2026-07-23,SE,5,-0.5333,2.0947,-2.628
scanner:NCAB.ST:volume_spike:2026-07-23,scanner,NCAB.ST,volume_spike,2026-07-23,SE,5,-11.4249,2.0947,-13.5196
scanner:ACAST.ST:volume_spike:2026-07-23,scanner,ACAST.ST,volume_spike,2026-07-23,SE,5,1.8767,2.0947,-0.218
